bookId_RowNum,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
pg22660-110,0.0086,0.2902,0.2052,0.0449,0.0301,0.0227,0.0324,0.0686,0.0235,0.0007,0.0067,0.0016,0.0024,0.1099,0.2510,0.0001,0.1645,0.0662,0.7694,0.4865,-0.0788,1.1748,-1.0000
pg44454-111,0.0223,0.2995,0.0656,0.0615,0.0247,0.0289,0.0312,0.0758,0.0318,0.0010,0.0074,0.0023,0.0067,0.1177,0.0677,0.0179,0.1709,0.2657,0.5633,0.6088,0.0126,0.2152,-1.0000
pg4763CarolLogik-112,0.0227,0.0392,0.0045,0.0552,0.0085,0.0194,0.0314,0.0770,0.0263,0.0076,0.0059,0.0011,0.0053,0.1230,0.1107,0.0296,0.1579,0.1579,0.6842,0.6990,-0.1255,-2.5382,-1.0000
pg5236-113,0.0110,0.1535,0.0280,0.0583,0.0242,0.0256,0.0335,0.0847,0.0216,0.0009,0.0092,0.0093,0.0035,0.1375,0.3124,0.0120,0.1676,0.1076,0.7248,0.4798,-0.0448,1.2080,-1.0000
pg23745-114,0.0151,0.1827,0.0861,0.0728,0.0206,0.0284,0.0363,0.0687,0.0363,0.0007,0.0064,0.0036,0.0065,0.1157,0.0221,0.0183,0.1444,0.2023,0.6533,0.6818,0.0147,0.7768,-1.0000
pg5235-115,0.0119,0.2076,0.0350,0.0678,0.0259,0.0277,0.0314,0.0839,0.0210,0.0004,0.0112,0.0102,0.0044,0.1372,0.2799,0.0133,0.2752,0.0819,0.6429,0.5142,-0.0150,0.9473,-1.0000
pg5234-116,0.0118,0.1864,0.0530,0.0637,0.0283,0.0263,0.0347,0.0821,0.0215,0.0010,0.0118,0.0102,0.0035,0.1398,0.2901,0.0156,0.2320,0.1904,0.5776,0.5112,0.0073,1.0088,-1.0000
pg8741-117,0.0244,0.4240,0.1066,0.0632,0.0258,0.0238,0.0291,0.0690,0.0443,0.0022,0.0080,0.0113,0.0079,0.1196,-0.0526,0.0220,0.2080,0.1994,0.5925,0.6245,-0.1032,1.2298,-1.0000
pg2097DoyleSignFour-118,0.0151,0.2328,0.0408,0.0864,0.0248,0.0267,0.0307,0.0633,0.0499,0.0006,0.0013,0.0027,0.0046,0.0986,-0.0538,0.0167,0.2496,0.1249,0.6255,0.7594,-0.0628,0.3871,-1.0000
pg5239-119,0.0137,0.1678,0.0570,0.0660,0.0303,0.0265,0.0321,0.0821,0.0256,0.0006,0.0085,0.0119,0.0036,0.1352,0.2031,0.0135,0.2081,0.1312,0.6607,0.5683,-0.0394,0.8565,-1.0000
pg5238-120,0.0133,0.1514,0.0768,0.0678,0.0300,0.0267,0.0326,0.0823,0.0244,0.0006,0.0101,0.0106,0.0033,0.1362,0.2322,0.0126,0.1586,0.1221,0.7193,0.5390,-0.0554,0.7457,-1.0000
pg5237-121,0.0106,0.1882,0.0446,0.0612,0.0277,0.0294,0.0350,0.0803,0.0207,0.0004,0.0101,0.0070,0.0025,0.1328,0.3615,0.0116,0.0944,0.1833,0.7222,0.4605,-0.0681,0.9378,-1.0000
pg19259-122,0.0236,0.1865,0.3378,0.0832,0.0329,0.0200,0.0360,0.0743,0.0300,0.0011,0.0061,0.0055,0.0050,0.1230,0.1026,0.0160,0.1807,0.2556,0.5637,0.6320,-0.0873,-0.1343,-1.0000
pg33565-123,0.0212,0.2457,0.1016,0.0942,0.0258,0.0229,0.0251,0.0474,0.0412,0.0007,0.0060,0.0041,0.0076,0.0832,-0.0352,0.0263,0.1957,0.2098,0.5945,0.6598,-0.0416,-0.0010,-1.0000
pg35740-124,0.0287,0.2912,0.0618,0.0805,0.0261,0.0218,0.0275,0.0613,0.0524,0.0005,0.0079,0.0037,0.0038,0.1009,-0.0756,0.0236,0.2420,0.2275,0.5305,0.6756,-0.0639,0.2315,-1.0000
pg19257-125,0.0219,0.4558,0.0229,0.0681,0.0254,0.0257,0.0391,0.0658,0.0373,0.0027,0.0048,0.0037,0.0058,0.1161,-0.0056,0.0233,0.2083,0.1250,0.6667,0.7026,-0.1138,-0.2901,-1.0000
pg30037-126,0.0223,0.3430,0.0953,0.0768,0.0247,0.0285,0.0317,0.0496,0.0515,0.0005,0.0048,0.0000,0.0043,0.0867,-0.0635,0.0181,0.2872,0.1253,0.5875,0.7266,-0.0862,-0.1271,-1.0000
pg17084-127,0.0141,0.3161,0.1334,0.0741,0.0279,0.0272,0.0335,0.0660,0.0371,0.0009,0.0098,0.0068,0.0026,0.1169,0.0469,0.0098,0.1601,0.1633,0.6766,0.6614,0.1933,1.4361,-1.0000
pg25702-128,0.0148,0.3026,0.1840,0.1077,0.0304,0.0224,0.0213,0.0363,0.0593,0.0005,0.0048,0.0095,0.0037,0.0724,-0.1018,0.0148,0.2356,0.1793,0.5851,0.7474,-0.0533,0.5203,-1.0000
pg20257-129,0.0081,0.3502,0.0018,0.0677,0.0182,0.0261,0.0378,0.1001,0.0140,0.0057,0.0117,0.0251,0.0009,0.1805,0.6795,0.0014,0.0000,0.1250,0.8750,0.4109,-0.0894,-0.2290,-1.0000
pg20015-130,0.0188,0.3097,0.2320,0.0595,0.0301,0.0301,0.0314,0.0576,0.0385,0.0005,0.0037,0.0116,0.0058,0.1049,0.0011,0.0007,0.2427,0.1892,0.5681,0.6145,0.2326,0.9316,-1.0000
pg46623-131,0.0141,0.1555,0.0695,0.0739,0.0222,0.0251,0.0333,0.0743,0.0299,0.0002,0.0070,0.0063,0.0032,0.1210,0.1200,0.0158,0.2058,0.1644,0.6299,0.6728,0.0626,0.3986,-1.0000
pg21578-132,0.0108,0.2024,0.0579,0.0694,0.0287,0.0239,0.0358,0.0828,0.0329,0.0012,0.0069,0.0095,0.0044,0.1360,0.0818,0.0093,0.1449,0.1838,0.6713,0.6084,0.0955,1.0637,-1.0000
pg23757-133,0.0343,0.3290,0.0918,0.0725,0.0207,0.0241,0.0297,0.0354,0.0597,0.0007,0.0001,0.0091,0.0056,0.0751,-0.1068,0.0308,0.2722,0.2194,0.5083,0.7354,-0.0108,0.5302,-1.0000
pg6311-134,0.0149,0.3354,0.1182,0.0777,0.0298,0.0235,0.0418,0.0596,0.0336,0.0013,0.0050,0.0025,0.0026,0.1103,0.0836,0.0122,0.1489,0.1716,0.6795,0.6369,-0.0565,0.1787,-1.0000
pg34401-135,0.0156,0.4147,0.1587,0.0783,0.0261,0.0289,0.0376,0.0630,0.0445,0.0017,0.0101,0.0067,0.0021,0.1190,-0.0079,0.0123,0.2177,0.1452,0.6371,0.6626,-0.0405,0.9225,-1.0000
pg34402-136,0.0262,0.3014,0.2659,0.0832,0.0314,0.0245,0.0342,0.0572,0.0542,0.0006,0.0021,0.0051,0.0048,0.0991,-0.0789,0.0231,0.2591,0.2319,0.5090,0.6871,-0.0246,0.5500,-1.0000
pg33556-137,0.0168,0.2757,0.0480,0.0729,0.0216,0.0241,0.0347,0.0762,0.0317,0.0006,0.0109,0.0071,0.0049,0.1295,0.0576,0.0188,0.2066,0.2263,0.5671,0.6486,0.1593,1.0479,-1.0000
pg13960-138,0.0262,0.3085,0.1939,0.1032,0.0260,0.0236,0.0263,0.0453,0.0635,0.0002,0.0011,0.0116,0.0143,0.0844,-0.1466,0.0282,0.3884,0.2332,0.3784,0.8102,-0.0681,-0.2768,1.0000
pg33312-139,0.0219,0.2142,0.2312,0.0846,0.0288,0.0229,0.0319,0.0845,0.0416,0.0019,0.0059,0.0096,0.0073,0.1338,-0.0402,0.0238,0.2482,0.2181,0.5337,0.7578,0.0158,0.0885,-1.0000
pg30286-140,0.0318,0.2661,0.2521,0.1171,0.0227,0.0232,0.0264,0.0401,0.0511,0.0003,0.0086,0.0000,0.0082,0.0753,-0.0853,0.0249,0.3137,0.2368,0.4495,0.8122,-0.0958,-1.5416,-1.0000
pg10812-141,0.0223,0.2493,0.2199,0.0733,0.0248,0.0271,0.0348,0.0673,0.0408,0.0019,0.0030,0.0092,0.0083,0.1161,-0.0200,0.0161,0.2808,0.3354,0.3838,0.7401,-0.1234,-1.0903,-1.0000
pg30668-142,0.0254,0.2597,0.1101,0.0613,0.0248,0.0278,0.0339,0.0661,0.0396,0.0019,0.0070,0.0130,0.0108,0.1219,-0.0394,0.0176,0.2266,0.2058,0.5677,0.7252,-0.0065,0.2240,-1.0000
pg29671-143,0.0233,0.1056,0.3120,0.0718,0.0236,0.0217,0.0326,0.0542,0.0380,0.0015,0.0064,0.0001,0.0069,0.0948,-0.0017,0.0177,0.2569,0.1871,0.5560,0.6265,-0.0798,1.0873,-1.0000
pg41564-144,0.0176,0.1621,0.2474,0.0804,0.0277,0.0215,0.0339,0.0905,0.0282,0.0002,0.0075,0.0062,0.0036,0.1382,0.1678,0.0184,0.1125,0.2502,0.6373,0.6283,-0.0883,-0.2259,-1.0000
pg45912-145,0.0282,0.1776,0.1443,0.0833,0.0166,0.0205,0.0360,0.0758,0.0437,0.0003,0.0023,0.0132,0.0117,0.1276,-0.0672,0.0289,0.2873,0.1708,0.5419,0.7730,-0.0830,-0.6763,-1.0000
pg9259-146,0.0146,0.2929,0.1470,0.0682,0.0281,0.0250,0.0345,0.0553,0.0379,0.0003,0.0094,0.0060,0.0044,0.1055,0.0218,0.0123,0.1561,0.2040,0.6399,0.6512,0.1603,0.3334,-1.0000
pg20615-147,0.0138,0.1360,0.1627,0.0882,0.0209,0.0226,0.0417,0.0660,0.0406,0.0004,0.0054,0.0026,0.0029,0.1161,-0.0066,0.0159,0.2330,0.1884,0.5787,0.7450,-0.0469,0.3880,-1.0000
pg18545-148,0.0232,0.2597,0.2334,0.0818,0.0265,0.0277,0.0267,0.0697,0.0465,0.0042,0.0043,0.0014,0.0056,0.1063,-0.0513,0.0157,0.2063,0.1951,0.5986,0.6810,0.0264,0.6299,-1.0000
pg17698-149,0.0277,0.2998,0.2738,0.0855,0.0252,0.0284,0.0314,0.0588,0.0521,0.0008,0.0019,0.0058,0.0067,0.0987,-0.0863,0.0195,0.3293,0.2009,0.4698,0.7421,-0.0150,-0.4587,-1.0000
pg41313-150,0.0136,0.1486,0.1892,0.0734,0.0274,0.0249,0.0359,0.0634,0.0294,0.0012,0.0059,0.0052,0.0057,0.1116,0.0920,0.0001,0.3463,0.1185,0.5352,0.7092,-0.0926,-0.2433,-1.0000
pg41314-151,0.0194,0.2227,0.1325,0.0760,0.0249,0.0244,0.0309,0.0715,0.0343,0.0013,0.0048,0.0039,0.0076,0.1125,0.0155,0.0003,0.3569,0.1683,0.4749,0.7186,-0.0703,0.0702,-1.0000
pg41315-152,0.0182,0.1764,0.1181,0.0758,0.0274,0.0246,0.0329,0.0636,0.0336,0.0018,0.0052,0.0050,0.0084,0.1086,0.0177,0.0001,0.2670,0.1789,0.5541,0.7192,-0.0862,0.0805,-1.0000
pg20610-153,0.0084,0.2871,0.1143,0.0467,0.0250,0.0241,0.0414,0.0903,0.0166,0.0084,0.0155,0.0112,0.0059,0.1666,0.3448,0.0055,0.1487,0.1733,0.6780,0.4700,0.3835,1.4827,-1.0000
pg44828-154,0.0279,0.2519,0.1975,0.0972,0.0261,0.0217,0.0377,0.0716,0.0414,0.0008,0.0062,0.0107,0.0162,0.1270,-0.0734,0.0259,0.2988,0.2555,0.4456,0.8054,-0.0299,-0.6245,-1.0000
pg21944-155,0.0226,0.1103,0.2929,0.0851,0.0232,0.0244,0.0296,0.0597,0.0480,0.0004,0.0049,0.0040,0.0035,0.0987,-0.0510,0.0210,0.2504,0.1749,0.5747,0.7103,-0.0565,-0.1091,-1.0000
pg15275-156,0.0137,0.2634,0.2730,0.0899,0.0297,0.0254,0.0503,0.0835,0.0256,0.0032,0.0050,0.0020,0.0052,0.1441,0.1705,0.0115,0.2122,0.1879,0.5999,0.6883,0.0732,-0.4435,-1.0000
pg10826-157,0.0076,0.3547,0.0691,0.0598,0.0215,0.0299,0.0350,0.0752,0.0267,0.0024,0.0084,0.0075,0.0046,0.1286,0.1452,0.0009,0.2616,0.2132,0.5252,0.6229,-0.0097,0.6128,-1.0000
pg31984-158,0.0188,0.2245,0.2646,0.0935,0.0298,0.0227,0.0331,0.0532,0.0393,0.0000,0.0084,0.0128,0.0083,0.1076,-0.0301,0.0199,0.2616,0.2023,0.5361,0.7507,-0.0246,-0.3619,-1.0000
pg29207-159,0.0146,0.3476,0.1474,0.0845,0.0302,0.0276,0.0315,0.0532,0.0426,0.0006,0.0033,0.0043,0.0032,0.0929,0.0009,0.0109,0.1889,0.1970,0.6142,0.6606,-0.0650,0.6738,-1.0000
pg41790-160,0.0238,0.3531,0.0052,0.0725,0.0173,0.0279,0.0349,0.0614,0.0480,0.0021,0.0066,0.0077,0.0066,0.1127,-0.0519,0.0189,0.2198,0.2146,0.5656,0.7178,-0.0968,-0.5906,-1.0000
pg8396-161,0.0431,0.4749,0.0422,0.0701,0.0243,0.0268,0.0267,0.0589,0.0649,0.0014,0.0051,0.0086,0.0122,0.1007,-0.1456,0.0223,0.3456,0.2357,0.4187,0.8443,0.0604,-0.1761,1.0000
pg7063-162,0.0176,0.1950,0.2617,0.0864,0.0306,0.0260,0.0343,0.0679,0.0466,0.0008,0.0060,0.0159,0.0082,0.1249,-0.0679,0.0164,0.2491,0.2604,0.4905,0.7685,0.0732,-0.4429,-1.0000
pg41794-163,0.0124,0.2142,0.0624,0.0780,0.0201,0.0302,0.0349,0.0786,0.0256,0.0076,0.0082,0.0060,0.0065,0.1354,0.1232,0.0177,0.2768,0.1269,0.5963,0.6983,0.0392,0.1972,-1.0000
pg2852DoyleHound-164,0.0211,0.2494,0.0391,0.0872,0.0261,0.0250,0.0311,0.0484,0.0454,0.0003,0.0007,0.0022,0.0053,0.0826,-0.0484,0.0203,0.3027,0.1676,0.5297,0.7529,-0.0713,-0.1766,-1.0000
pg16137-165,0.0288,0.1902,0.2882,0.1004,0.0284,0.0225,0.0239,0.0646,0.0502,0.0003,0.0051,0.0165,0.0177,0.1103,-0.1197,0.0328,0.3222,0.2637,0.4141,0.8364,-0.0469,-0.9149,-1.0000
pg16138-166,0.0119,0.2628,0.2819,0.0889,0.0246,0.0258,0.0446,0.0770,0.0337,0.0005,0.0022,0.0037,0.0043,0.1280,0.0671,0.0127,0.2402,0.1694,0.5904,0.7486,0.0211,-0.6175,-1.0000
pg19403-167,0.0189,0.2282,0.2112,0.0705,0.0211,0.0233,0.0291,0.0600,0.0335,0.0016,0.0006,0.0133,0.0108,0.1045,-0.0080,0.0220,0.2671,0.1864,0.5465,0.6813,0.0052,-0.4903,-1.0000
pg44819-168,0.0259,0.2285,0.3212,0.0867,0.0362,0.0245,0.0340,0.0687,0.0386,0.0030,0.0043,0.0060,0.0115,0.1160,-0.0333,0.0159,0.2086,0.2263,0.5651,0.7272,-0.0522,-0.4386,-1.0000
pg32840-169,0.0175,0.2594,0.0911,0.0823,0.0222,0.0236,0.0331,0.0787,0.0327,0.0006,0.0085,0.0068,0.0066,0.1278,0.0377,0.0198,0.2318,0.2053,0.5628,0.6884,0.2039,0.8035,-1.0000
pg726-170,0.0026,0.2738,0.1513,0.0609,0.0255,0.0334,0.0371,0.0602,0.0264,0.0004,0.0067,0.0027,0.0002,0.1072,0.2523,0.0040,0.0000,0.1250,0.8750,0.5300,-0.0990,0.5529,-1.0000
pg1748-171,0.0279,0.2942,0.1633,0.0814,0.0267,0.0233,0.0315,0.0753,0.0413,0.0025,0.0079,0.0026,0.0064,0.1197,-0.0310,0.0214,0.2577,0.1754,0.5668,0.6887,-0.0044,-0.0378,-1.0000
pg1747-172,0.0258,0.3485,0.1719,0.0662,0.0289,0.0279,0.0278,0.0533,0.0476,0.0003,0.0050,0.0046,0.0051,0.0910,-0.0660,0.0343,0.2990,0.1613,0.5396,0.6437,-0.0713,-0.6810,-1.0000
pg30642-173,0.0155,0.2091,0.2038,0.0882,0.0242,0.0257,0.0292,0.0650,0.0416,0.0009,0.0037,0.0000,0.0067,0.0988,-0.0205,0.0123,0.2373,0.2263,0.5364,0.7181,0.0519,0.6222,-1.0000
pg29657-174,0.0138,0.3311,0.0704,0.0817,0.0211,0.0244,0.0381,0.0546,0.0387,0.0003,0.0022,0.0074,0.0114,0.1025,-0.0362,0.0151,0.3527,0.2144,0.4329,0.7121,0.0041,0.6226,-1.0000
pg30648-175,0.0087,0.2472,0.0664,0.0632,0.0217,0.0300,0.0327,0.0709,0.0400,0.0006,0.0031,0.0046,0.0056,0.1119,-0.0056,0.0096,0.2098,0.1422,0.6480,0.6786,0.0689,1.2328,-1.0000
pg32826-176,0.0200,0.4468,0.1669,0.0808,0.0377,0.0284,0.0358,0.0661,0.0456,0.0007,0.0032,0.0044,0.0039,0.1103,-0.0332,0.0173,0.2178,0.2245,0.5578,0.7292,0.0147,-0.2208,-1.0000
pg29890-177,0.0054,0.2471,0.2343,0.0647,0.0257,0.0247,0.0345,0.0652,0.0340,0.0006,0.0068,0.0094,0.0043,0.1165,0.0509,0.0081,0.1085,0.1144,0.7771,0.6433,-0.1000,-0.0336,-1.0000
pg8383-178,0.0246,0.3152,0.0088,0.0746,0.0281,0.0280,0.0414,0.0692,0.0399,0.0007,0.0093,0.0103,0.0079,0.1309,-0.0347,0.0194,0.1814,0.1559,0.6627,0.7380,-0.0830,-0.1192,-1.0000
pg13721HermanVoyage2-179,0.0201,0.1819,0.0288,0.0472,0.0275,0.0235,0.0351,0.0887,0.0386,0.0047,0.0228,0.0089,0.0127,0.1601,-0.0424,0.0163,0.2307,0.1679,0.6014,0.6947,0.1572,0.8650,-1.0000
pg29891-180,0.0086,0.3708,0.1728,0.0662,0.0294,0.0243,0.0340,0.0678,0.0337,0.0008,0.0078,0.0097,0.0056,0.1202,0.0364,0.0096,0.2069,0.2069,0.5862,0.6397,-0.1149,-0.1069,-1.0000
pg40450-181,0.0223,0.2000,0.1365,0.1138,0.0208,0.0266,0.0202,0.0465,0.0394,0.0007,0.0145,0.0000,0.0033,0.0819,-0.0276,0.0178,0.3527,0.1718,0.4755,0.7945,-0.0809,-1.0090,-1.0000
pg40451-182,0.0207,0.1631,0.0819,0.0973,0.0224,0.0275,0.0205,0.0490,0.0495,0.0001,0.0044,0.0000,0.0067,0.0740,-0.0769,0.0168,0.3446,0.1807,0.4747,0.7632,-0.0012,-0.3495,-1.0000
pg40452-183,0.0263,0.2526,0.0396,0.1091,0.0207,0.0246,0.0186,0.0412,0.0579,0.0007,0.0073,0.0000,0.0039,0.0679,-0.1140,0.0011,0.4190,0.1156,0.4654,0.7977,-0.0883,-0.4947,-1.0000
pg41542-184,0.0180,0.1627,0.2183,0.0722,0.0304,0.0224,0.0304,0.0756,0.0322,0.0004,0.0134,0.0079,0.0076,0.1277,0.0296,0.0203,0.1630,0.2404,0.5965,0.7226,0.0381,0.4339,-1.0000
pg15498-185,0.0238,0.3194,0.1830,0.0693,0.0254,0.0232,0.0368,0.0725,0.0443,0.0007,0.0055,0.0085,0.0098,0.1240,-0.0563,0.0181,0.2984,0.1971,0.5045,0.7060,0.1146,-0.2182,-1.0000
pg16345-186,0.0191,0.2337,0.0860,0.0695,0.0353,0.0270,0.0388,0.0712,0.0285,0.0020,0.0079,0.0022,0.0152,0.1221,0.0189,0.0141,0.1992,0.2009,0.5999,0.6726,-0.1202,0.2123,-1.0000
pg17434-187,0.0291,0.2605,0.0992,0.0727,0.0237,0.0263,0.0296,0.0640,0.0479,0.0012,0.0074,0.0070,0.0072,0.1092,-0.0793,0.0241,0.2950,0.2093,0.4956,0.7113,0.0913,0.3950,-1.0000
pg20835-188,0.0195,0.2159,0.0773,0.0761,0.0424,0.0222,0.0365,0.0683,0.0393,0.0013,0.0078,0.0045,0.0041,0.1183,0.0089,0.0132,0.2217,0.1850,0.5934,0.6578,-0.0681,0.5662,-1.0000
pg36199-189,0.0342,0.1919,0.1786,0.0949,0.0185,0.0251,0.0278,0.0801,0.0327,0.0037,0.0086,0.0079,0.0203,0.1281,-0.0514,0.0340,0.3357,0.1918,0.4725,0.7690,-0.0501,-1.2644,-1.0000
pg8386-190,0.0373,0.1613,0.2744,0.0739,0.0240,0.0234,0.0360,0.0654,0.0517,0.0005,0.0013,0.0152,0.0159,0.1183,-0.1073,0.0250,0.3183,0.2460,0.4357,0.7498,-0.0309,1.1099,-1.0000
pg44803-191,0.0310,0.1799,0.3098,0.0847,0.0363,0.0224,0.0325,0.0699,0.0466,0.0016,0.0012,0.0018,0.0069,0.1069,-0.0525,0.0243,0.1947,0.2486,0.5568,0.7271,-0.0820,-0.5387,-1.0000
pg43716-192,0.0236,0.2742,0.0878,0.0645,0.0278,0.0270,0.0244,0.0809,0.0322,0.0009,0.0114,0.0037,0.0123,0.1213,0.0023,0.0237,0.1848,0.2595,0.5557,0.6328,-0.0341,0.1372,-1.0000
pg15013-193,0.0298,0.2242,0.2651,0.1065,0.0254,0.0226,0.0246,0.0494,0.0628,0.0002,0.0016,0.0062,0.0142,0.0821,-0.1456,0.0318,0.3501,0.2474,0.4025,0.7917,-0.0671,0.1517,1.0000
pg8131-194,0.0192,0.1596,0.3944,0.0951,0.0261,0.0235,0.0385,0.0664,0.0489,0.0015,0.0053,0.0028,0.0067,0.1144,-0.0509,0.0001,0.3736,0.1594,0.4671,0.7476,-0.0958,0.1724,-1.0000
pg40432-195,0.0143,0.2833,0.2360,0.0591,0.0341,0.0254,0.0442,0.0786,0.0265,0.0013,0.0082,0.0036,0.0040,0.1360,0.1415,0.0103,0.1189,0.1690,0.7121,0.5534,-0.0490,0.6058,-1.0000
pg17446-196,0.0315,0.3523,0.2682,0.1169,0.0278,0.0236,0.0232,0.0363,0.0580,0.0011,0.0138,0.0161,0.0070,0.0904,-0.1003,0.0213,0.3214,0.1883,0.4903,0.7918,-0.1000,-1.2351,-1.0000
pg40674-197,0.0292,0.2702,0.0805,0.0801,0.0247,0.0203,0.0334,0.0835,0.0429,0.0015,0.0087,0.0093,0.0149,0.1364,-0.0725,0.0340,0.3364,0.2314,0.4321,0.8413,-0.0607,-0.8924,-1.0000
pg41764-198,0.0148,0.3180,0.2575,0.0733,0.0320,0.0267,0.0352,0.0525,0.0304,0.0004,0.0062,0.0005,0.0028,0.0949,0.1177,0.0138,0.1665,0.2173,0.6163,0.6576,-0.0851,-0.2516,-1.0000
pg40433-199,0.0155,0.3129,0.2795,0.0629,0.0306,0.0267,0.0406,0.0740,0.0285,0.0009,0.0090,0.0038,0.0036,0.1282,0.1254,0.0093,0.1151,0.1676,0.7174,0.5513,-0.0703,0.3742,-1.0000
pg39692-200,0.0195,0.2021,0.1940,0.0845,0.0242,0.0271,0.0326,0.0646,0.0436,0.0012,0.0113,0.0071,0.0057,0.1167,-0.0366,0.0196,0.2814,0.1978,0.5208,0.7359,-0.0288,-0.4995,-1.0000
pg41525-201,0.0202,0.1654,0.1510,0.0975,0.0258,0.0254,0.0290,0.0672,0.0413,0.0010,0.0051,0.0029,0.0065,0.1051,-0.0303,0.0192,0.2943,0.1483,0.5574,0.7152,-0.0745,-0.3983,-1.0000
pg39693-202,0.0221,0.2732,0.1182,0.0867,0.0231,0.0273,0.0308,0.0639,0.0454,0.0028,0.0091,0.0060,0.0065,0.1126,-0.0568,0.0226,0.2792,0.1944,0.5264,0.7443,-0.0214,-0.7595,-1.0000
pg21932-203,0.0079,0.2081,0.1960,0.1014,0.0305,0.0294,0.0242,0.0458,0.0345,0.0034,0.0067,0.0071,0.0040,0.0873,0.0458,0.0104,0.2687,0.2509,0.4805,0.6610,-0.0862,0.4515,-1.0000
pg2150EdgarPoe4-204,0.0102,0.2172,0.0252,0.0529,0.0222,0.0260,0.0336,0.0759,0.0341,0.0009,0.0051,0.0141,0.0070,0.1297,0.0386,0.0097,0.1382,0.2008,0.6609,0.5648,0.1348,0.8474,-1.0000
pg30640-205,0.0226,0.2403,0.2049,0.0844,0.0240,0.0263,0.0345,0.0543,0.0350,0.0017,0.0037,0.0001,0.0080,0.0942,-0.0021,0.0201,0.2244,0.1579,0.6177,0.7444,-0.0862,0.4661,-1.0000
pg38368-206,0.0247,0.2924,0.1201,0.0697,0.0210,0.0235,0.0308,0.0580,0.0499,0.0021,0.0030,0.0093,0.0071,0.1032,-0.0735,0.0226,0.3027,0.2034,0.4939,0.6628,0.0477,0.8458,-1.0000
pg16112-207,0.0086,0.3923,0.1007,0.0667,0.0370,0.0252,0.0390,0.0718,0.0299,0.0012,0.0076,0.0109,0.0039,0.1305,0.1315,0.0006,0.2121,0.1212,0.6667,0.6336,-0.0862,0.6053,-1.0000
pg1987-208,0.0046,0.1836,0.0062,0.0562,0.0228,0.0322,0.0408,0.0621,0.0358,0.0006,0.0024,0.0014,0.0011,0.1073,0.0958,0.0039,0.1122,0.1054,0.7824,0.6149,-0.0086,-0.5819,-1.0000
pg34826-209,0.0297,0.2562,0.0828,0.0924,0.0200,0.0204,0.0256,0.0501,0.0660,0.0002,0.0004,0.0052,0.0079,0.0814,-0.1392,0.0328,0.3016,0.1746,0.5238,0.8070,-0.0341,-0.4379,-1.0000
pg30466-210,0.0175,0.4628,0.1765,0.0689,0.0248,0.0268,0.0296,0.0648,0.0513,0.0019,0.0084,0.0064,0.0015,0.1111,-0.0419,0.0142,0.2098,0.1925,0.5976,0.6398,-0.1138,0.3970,-1.0000
pg35912-211,0.0176,0.3511,0.0637,0.0662,0.0274,0.0247,0.0263,0.0586,0.0418,0.0004,0.0084,0.0094,0.0069,0.1032,-0.0318,0.0127,0.2425,0.1579,0.5996,0.6660,-0.0278,0.1573,-1.0000
pg35913-212,0.0294,0.2993,0.1048,0.0709,0.0245,0.0246,0.0252,0.0546,0.0451,0.0010,0.0080,0.0101,0.0120,0.0989,-0.0817,0.0171,0.2519,0.2096,0.5384,0.7046,0.0583,0.4810,-1.0000
pg30228-213,0.0326,0.3204,0.1155,0.0783,0.0227,0.0242,0.0299,0.0476,0.0464,0.0027,0.0008,0.0000,0.0109,0.0810,-0.0708,0.0294,0.2475,0.2405,0.5120,0.7319,-0.0278,-0.1532,-1.0000
pg20661-214,0.0116,0.0829,0.1507,0.0799,0.0323,0.0278,0.0397,0.0605,0.0333,0.0017,0.0019,0.0041,0.0025,0.1078,0.0625,0.0115,0.1923,0.2344,0.5733,0.6015,-0.0894,1.0757,-1.0000
pg13720HermanVoyage1-215,0.0149,0.2049,0.0683,0.0434,0.0261,0.0276,0.0364,0.0813,0.0370,0.0026,0.0198,0.0030,0.0038,0.1431,0.0363,0.0042,0.1713,0.1226,0.7061,0.6197,0.1327,1.1771,-1.0000
pg44633-216,0.0177,0.3895,0.1478,0.0616,0.0275,0.0241,0.0324,0.0602,0.0397,0.0015,0.0044,0.0034,0.0061,0.1019,0.0032,0.0141,0.2585,0.1883,0.5531,0.6306,0.0286,0.4606,-1.0000
pg41122-217,0.0209,0.3844,0.0353,0.0858,0.0217,0.0225,0.0353,0.0559,0.0558,0.0001,0.0028,0.0095,0.0094,0.1036,-0.1095,0.0226,0.3059,0.1998,0.4943,0.8203,-0.0798,-0.8239,-1.0000
pg44872-218,0.0272,0.1940,0.1337,0.0912,0.0186,0.0226,0.0390,0.0785,0.0403,0.0005,0.0034,0.0116,0.0119,0.1331,-0.0470,0.0264,0.2598,0.2412,0.4990,0.7388,-0.0756,-0.4528,-1.0000
pg141JaneAusMansPark-219,0.0095,0.1908,0.2764,0.0741,0.0298,0.0250,0.0400,0.0668,0.0316,0.0018,0.0120,0.0022,0.0040,0.1228,0.1055,0.0086,0.1558,0.1958,0.6484,0.6164,-0.0182,-0.3451,-1.0000
pg5094-220,0.0299,0.3399,0.1232,0.0798,0.0188,0.0300,0.0299,0.0555,0.0580,0.0004,0.0001,0.0024,0.0033,0.0884,-0.0875,0.0146,0.2910,0.1764,0.5326,0.7120,-0.0607,-1.0736,-1.0000
